userid,fcnname,actionid,actiontype,time,input,output,quizq,actualoutput,result,finalguess,
"10","IsBipartite","107","quiz_answer","2020-04-06 19:11:45","inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }","true","3","true","true","",""
"10","IsBipartite","108","quiz_answer","2020-04-06 19:11:52","inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }","false","4","false","true","",""
"10","IsBipartite","109","quiz_answer","2020-04-06 19:12:06","inst myInst {
      Node = A + B + C
      edges = A->B + C->B
    }","true","5","true","true","",""
"10","IsBipartite","110","quiz_answer","2020-04-06 19:12:16","inst myInst {
      Node = A + B + C + D
      edges = A->B + B->C + C->D + D->A
    }","true","6","true","true","",""
"10","IsBipartite","111","quiz_answer","2020-04-06 19:12:24","inst myInst {
      Node = A + B + C + D + E
      edges = A->B + B->C + C->D + D->E + E->A
    }","false","7","false","true","",""
"10","IsBipartite","112","final_answer","2020-04-06 19:12:26","","","","","","It tests graphs with cycles of even number nodes.",""
"10","ThreeCycle","113","eval_input","2020-04-06 19:13:10","inst myInst {
  Node = A + B + C + D + E
  edges = A -> B + B -> C + C -> D + D -> E + E -> A
}","false","","","","",""
"10","ThreeCycle","114","eval_input","2020-04-06 19:13:25","inst myInst {
  Node = A + B
  edges = A -> A
}","false","","","","",""
"10","ThreeCycle","115","eval_input","2020-04-06 19:13:29","inst myInst {
  Node = A + B
  edges = A -> B
}","false","","","","",""
"10","ThreeCycle","116","eval_input","2020-04-06 19:13:37","inst myInst {
  Node = A + B
  edges = A -> B + B -> A
}","false","","","","",""
"10","ThreeCycle","117","eval_input","2020-04-06 19:13:49","inst myInst {
  Node = A + B
  edges = none
}","false","","","","",""
"10","ThreeCycle","118","eval_input","2020-04-06 19:14:07","inst myInst {
  Node = A + B
  edges = A -> A + B -> B
}","false","","","","",""
"10","ThreeCycle","119","eval_input","2020-04-06 19:14:23","inst myInst {
  Node = A + B
  edges = A -> A + B -> B + A -> B
}","false","","","","",""
"10","ThreeCycle","120","eval_input","2020-04-06 19:14:39","inst myInst {
  Node = A + B + C
  edges = A -> A + B -> B + A -> B
}","false","","","","",""
"10","ThreeCycle","121","eval_input","2020-04-06 19:14:49","inst myInst {
  Node = A + B + C
  edges = A -> B + B -> C
}","false","","","","",""
"10","ThreeCycle","122","eval_input","2020-04-06 19:14:55","inst myInst {
  Node = A + B + C
  edges = A -> B + B -> C + A -> C
}","false","","","","",""
"10","ThreeCycle","123","eval_input","2020-04-06 19:15:03","inst myInst {
  Node = A + B + C
  edges = A -> B + B -> C + C -> A
}","true","","","","",""
"10","ThreeCycle","124","eval_input","2020-04-06 19:15:20","inst myInst {
  Node = A + B
  edges = A -> B + B -> A
}","false","","","","",""
"10","ThreeCycle","125","eval_input","2020-04-06 19:15:43","inst myInst {
  Node = A + B + C + D
  edges = A -> B + B -> C + C -> D + D -> A
}","false","","","","",""
"10","ThreeCycle","126","eval_input","2020-04-06 19:15:58","inst myInst {
  Node = A + B + C + D
  edges = A -> B + B -> C + C -> D + D -> A + C -> A
}","true","","","","",""
"10","ThreeCycle","127","quiz_answer","2020-04-06 19:16:42","inst myInst {
      Node = A 
      edges = A->A
    }","false","0","false","true","",""
"10","ThreeCycle","128","quiz_answer","2020-04-06 19:16:47","inst myInst {
      Node = A
      edges = none
    }","false","1","false","true","",""
"10","ThreeCycle","129","quiz_answer","2020-04-06 19:16:51","inst myInst {
      Node = A + B
      edges = A->B + B->A
    }","false","2","false","true","",""
"10","ThreeCycle","130","quiz_answer","2020-04-06 19:17:06","inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }","false","3","false","true","",""
"10","ThreeCycle","131","quiz_answer","2020-04-06 19:17:11","inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }","true","4","true","true","",""
"10","ThreeCycle","132","quiz_answer","2020-04-06 19:17:17","inst myInst {
      Node = A + B + C
      edges = A->B + C->B
    }","false","5","false","true","",""
"10","ThreeCycle","133","quiz_answer","2020-04-06 19:17:21","inst myInst {
      Node = A + B + C + D
      edges = A->B + B->C + C->D + D->A
    }","false","6","false","true","",""
"10","ThreeCycle","134","quiz_answer","2020-04-06 19:17:32","inst myInst {
      Node = A + B + C + D + E
      edges = A->B + B->C + C->D + D->E + E->A
    }","false","7","false","true","",""
"10","ThreeCycle","135","final_answer","2020-04-06 19:17:33","","","","","","It is to test if a graph has a triangle.",""
"13","IsDag","0","eval_input","2020-04-06 22:49:31","inst myInst {
  Node = A
       + B
       + C
  edges = none
}","true","","","","",""
"13","IsDag","1","eval_input","2020-04-06 22:49:49","inst myInst {
  Node = A
  edges = none
}","true","","","","",""
"13","IsDag","2","eval_input","2020-04-06 22:49:54","inst myInst {
  Node = none
  edges = none
}","true","","","","",""
"13","IsDag","4","eval_input","2020-04-06 22:50:01","inst myInst {
  Node = A + B
  edges = none
}","true","","","","",""
"13","IsDag","3","eval_input","2020-04-06 22:50:01","inst myInst {
  Node = A + B
  edges = none
}","true","","","","",""
"13","IsDag","5","eval_input","2020-04-06 22:50:06","inst myInst {
  Node = A + B
  edges = A->A
}","false","","","","",""
"13","IsDag","6","eval_input","2020-04-06 22:50:10","inst myInst {
  Node = A + B
  edges = A->B
}","true","","","","",""
"13","IsDag","7","eval_input","2020-04-06 22:50:13","inst myInst {
  Node = A + B
  edges = B->B
}","false","","","","",""
"13","IsDag","8","eval_input","2020-04-06 22:50:28","inst myInst {
  Node = A + B
  edges = B->B
}","false","","","","",""
"13","IsDag","9","eval_input","2020-04-06 22:50:33","inst myInst {
  Node = A + B + C
  edges = B->C 
}","true","","","","",""
"13","IsDag","10","eval_input","2020-04-06 22:50:37","inst myInst {
  Node = A + B + C
  edges = C->C 
}","false","","","","",""
"13","IsDag","11","eval_input","2020-04-06 22:50:41","inst myInst {
  Node = A + B + C
  edges = A->C 
}","true","","","","",""
"13","IsDag","12","quiz_answer","2020-04-06 22:52:26","inst myInst {
      Node = A 
      edges = A->A
    }","false","0","false","true","",""
"13","IsDag","13","quiz_answer","2020-04-06 22:52:30","inst myInst {
      Node = A
      edges = none
    }","true","1","true","true","",""
"13","IsDag","14","quiz_answer","2020-04-06 22:52:38","inst myInst {
      Node = A + B
      edges = A->B + B->A
    }","true","2","false","false","",""
"13","IsDag","15","eval_input","2020-04-06 22:52:52","inst myInst {
  Node = A + B + C
  edges = A->C + A->B
}","true","","","","",""
"13","IsDag","16","eval_input","2020-04-06 22:53:00","inst myInst {
  Node = A + B + C
  edges = A->C + A->A
}","false","","","","",""
"13","IsDag","17","eval_input","2020-04-06 22:53:04","inst myInst {
  Node = A + B + C
  edges = A->C + B->A
}","true","","","","",""
"13","IsDag","18","quiz_answer","2020-04-06 22:53:26","inst myInst {
      Node = A 
      edges = A->A
    }","false","0","false","true","",""
"13","IsDag","19","quiz_answer","2020-04-06 22:53:32","inst myInst {
      Node = A
      edges = none
    }","true","1","true","true","",""
"13","IsDag","20","quiz_answer","2020-04-06 22:53:39","inst myInst {
      Node = A + B
      edges = A->B + B->A
    }","true","2","false","false","",""
"13","IsDag","21","eval_input","2020-04-06 22:53:54","inst myInst {
  Node = A + B + C
  edges = A->B + B->A
}","false","","","","",""
"13","IsDag","22","eval_input","2020-04-06 22:53:59","inst myInst {
  Node = A + B + C
  edges = A->B + B->C
}","true","","","","",""
"13","IsDag","23","eval_input","2020-04-06 22:54:11","inst myInst {
  Node = A + B + C
  edges = A->B + B->C + C->B
}","false","","","","",""
"13","IsDag","24","eval_input","2020-04-06 22:54:17","inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->D
}","true","","","","",""
"13","IsDag","25","eval_input","2020-04-06 22:54:37","inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->D + B->A
}","false","","","","",""
"13","IsDag","26","eval_input","2020-04-06 22:59:36","inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->A 
}","false","","","","",""
"13","IsDag","27","quiz_answer","2020-04-06 23:00:20","inst myInst {
      Node = A 
      edges = A->A
    }","false","0","false","true","",""
"13","IsDag","28","quiz_answer","2020-04-06 23:00:28","inst myInst {
      Node = A
      edges = none
    }","true","1","true","true","",""
"13","IsDag","29","quiz_answer","2020-04-06 23:00:37","inst myInst {
      Node = A + B
      edges = A->B + B->A
    }","false","2","false","true","",""
"13","IsDag","30","quiz_answer","2020-04-06 23:00:49","inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }","true","3","true","true","",""
"13","IsDag","31","quiz_answer","2020-04-06 23:00:54","inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }","false","4","false","true","",""
"13","IsDag","32","quiz_answer","2020-04-06 23:01:00","inst myInst {
      Node = A + B + C
      edges = A->B + C->B
    }","true","5","true","true","",""
"13","IsDag","33","quiz_answer","2020-04-06 23:01:08","inst myInst {
      Node = A + B + C + D
      edges = A->B + B->C + C->D + D->A
    }","false","6","false","true","",""
"13","IsDag","34","quiz_answer","2020-04-06 23:01:17","inst myInst {
      Node = A + B + C + D + E
      edges = A->B + B->C + C->D + D->E + E->A
    }","false","7","false","true","",""
"13","IsDag","35","final_answer","2020-04-06 23:01:18","","","","","","pred acyclic {

no iden & ^edges


}",""
"13","IsBipartite","36","eval_input","2020-04-06 23:01:44","inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->A 
}","false","","","","",""
"13","IsBipartite","37","eval_input","2020-04-06 23:01:51","inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->C 
}","false","","","","",""
"13","IsBipartite","38","eval_input","2020-04-06 23:01:56","inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C  
}","true","","","","",""
"13","IsBipartite","39","eval_input","2020-04-06 23:02:08","inst myInst {
  Node = A + B + C + D
  edges = none
}","true","","","","",""
"13","IsBipartite","40","eval_input","2020-04-06 23:02:14","inst myInst {
  Node = none
  edges = none
}","true","","","","",""
"13","IsBipartite","41","eval_input","2020-04-06 23:02:32","inst myInst {
  Node = A + B + C + D
  edges = A->B
}","true","","","","",""
"13","IsBipartite","42","eval_input","2020-04-06 23:02:42","inst myInst {
  Node = A + B + C + D
  edges = A->B + C->D
}","true","","","","",""
"13","IsBipartite","43","eval_input","2020-04-06 23:02:48","inst myInst {
  Node = A + B + C + D
  edges = A->B + C->D + B->D
}","true","","","","",""
"13","IsBipartite","44","eval_input","2020-04-06 23:03:00","inst myInst {
  Node = A + B + C + D
  edges = A->B + C->D + B->D + D->A
}","false","","","","",""
"13","IsBipartite","45","eval_input","2020-04-06 23:03:08","inst myInst {
  Node = A + B + C + D
  edges = A->B + C->D + B->D + D->B
}","true","","","","",""
"13","IsBipartite","46","eval_input","2020-04-06 23:03:17","inst myInst {
  Node = A + B + C + D
  edges =  B->D + D->B
}","true","","","","",""
"13","IsBipartite","47","eval_input","2020-04-06 23:03:34","inst myInst {
  Node = A + B + C + D
  edges = A->B + C->D + B->D + D->B + B->A
}","true","","","","",""
"13","IsBipartite","48","eval_input","2020-04-06 23:04:08","inst myInst {
  Node = A + B + C + D
  edges = A->B + C->D + B->D + D->B + B->A + C->A
}","true","","","","",""
"13","IsBipartite","49","eval_input","2020-04-06 23:04:21","inst myInst {
  Node = A + B + C + D
  edges = A->B + C->D + B->D + D->B + B->A + C->A + A->C
}","true","","","","",""
"13","IsBipartite","50","eval_input","2020-04-06 23:04:42","inst myInst {
  Node = A + B + C + D
  edges = A->B + C->D + B->D + D->B + B->A + C->A + A->C + D->C
}","true","","","","",""
"13","IsBipartite","51","eval_input","2020-04-06 23:05:33","inst myInst {
  Node = A + B + C + D 
  edges = A->B + A->C + A->D + C->D + B->D + D->B + B->A + C->A + D->C
}","false","","","","",""
"13","IsBipartite","52","eval_input","2020-04-06 23:05:43","inst myInst {
  Node = A + B + C + D 
  edges = A->B + A->C + A->D + C->D + B->D + D->B + B->A + C->A + D->C
}","false","","","","",""
"13","IsBipartite","53","eval_input","2020-04-06 23:05:47","inst myInst {
  Node = A + B + C + D 
  edges = A->B + A->C + C->D + B->D + D->B + B->A + C->A + D->C
}","true","","","","",""
"13","IsBipartite","54","eval_input","2020-04-06 23:06:04","inst myInst {
  Node = A + B + C + D 
  edges = A->B + A->C + C->D + B->D + D->B + B->A + C->A + D->C + C->B
}","false","","","","",""
"13","IsBipartite","55","eval_input","2020-04-06 23:06:15","inst myInst {
  Node = A + B + C + D 
  edges = A->B + A->A
}","false","","","","",""
"13","IsBipartite","56","eval_input","2020-04-06 23:06:19","inst myInst {
  Node = A + B + C + D 
  edges = A->A
}","false","","","","",""
"13","IsBipartite","57","eval_input","2020-04-06 23:06:41","inst myInst {
  Node = A + B + C + D 
  edges = A->B + A->C + A->D
}","true","","","","",""
"13","IsBipartite","58","eval_input","2020-04-06 23:06:55","inst myInst {
  Node = A + B + C + D 
  edges = A->B + A->C + A->D + C->A
}","true","","","","",""
"13","IsBipartite","59","eval_input","2020-04-06 23:07:10","inst myInst {
  Node = A + B + C + D 
  edges = A->B + B->C
}","true","","","","",""
"13","IsBipartite","60","eval_input","2020-04-06 23:07:15","inst myInst {
  Node = A + B + C + D 
  edges = A->B + B->C + C->D
}","true","","","","",""
"13","IsBipartite","61","eval_input","2020-04-06 23:07:21","inst myInst {
  Node = A + B + C + D 
  edges = A->B + B->C + C->D + D->A
}","true","","","","",""
"13","IsBipartite","62","quiz_answer","2020-04-06 23:07:58","inst myInst {
      Node = A 
      edges = A->A
    }","false","0","false","true","",""
"13","IsBipartite","63","quiz_answer","2020-04-06 23:08:01","inst myInst {
      Node = A
      edges = none
    }","true","1","true","true","",""
"13","IsBipartite","64","quiz_answer","2020-04-06 23:08:09","inst myInst {
      Node = A + B
      edges = A->B + B->A
    }","true","2","true","true","",""
"13","IsBipartite","65","quiz_answer","2020-04-06 23:08:18","inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }","true","3","true","true","",""
"13","IsBipartite","66","quiz_answer","2020-04-06 23:08:34","inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }","true","4","false","false","",""
"13","IsBipartite","67","final_answer","2020-04-06 23:08:37","","","","","","Not sure",""
"13","ThreeCycle","68","eval_input","2020-04-06 23:09:12","inst myInst {
  Node = A + B + C + D 
  edges = A->B + B->C + C->D + D->A
}","false","","","","",""
"13","ThreeCycle","69","eval_input","2020-04-06 23:09:26","inst myInst {
  Node = A + B + C + D 
  edges = A->B + B->C + C->A + D->A
}","true","","","","",""
"13","ThreeCycle","70","eval_input","2020-04-06 23:09:37","inst myInst {
  Node = A + B + C + D 
  edges = A->B + A->A
}","false","","","","",""
"13","ThreeCycle","71","eval_input","2020-04-06 23:09:46","inst myInst {
  Node = A + B + C + D 
  edges = A->B + B->A
}","false","","","","",""
"13","ThreeCycle","72","eval_input","2020-04-06 23:10:02","inst myInst {
  Node = A + B + C + D 
  edges = A->B + B->C
}","false","","","","",""
"13","ThreeCycle","73","eval_input","2020-04-06 23:10:12","inst myInst {
  Node = A + B + C + D 
  edges = A->B + D->C
}","false","","","","",""
"13","ThreeCycle","74","eval_input","2020-04-06 23:10:27","inst myInst {
  Node = A + B + C + D 
  edges = A->B + D->C + B->D
}","false","","","","",""
"13","ThreeCycle","75","eval_input","2020-04-06 23:10:35","inst myInst {
  Node = A + B + C + D 
  edges = none
}","false","","","","",""
"13","ThreeCycle","76","eval_input","2020-04-06 23:10:39","inst myInst {
  Node = none
  edges = none
}","false","","","","",""
"13","ThreeCycle","77","eval_input","2020-04-06 23:11:15","inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->A + D->A
}","true","","","","",""
"13","ThreeCycle","78","eval_input","2020-04-06 23:13:59","inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->A + D->A
}","true","","","","",""
"13","ThreeCycle","79","eval_input","2020-04-06 23:14:23","inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->D + D->A
}","false","","","","",""
"13","ThreeCycle","80","eval_input","2020-04-06 23:14:27","inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->B + D->A
}","false","","","","",""
"13","ThreeCycle","81","eval_input","2020-04-06 23:14:37","inst myInst {
  Node = A + B + C + D
  edges = A->B + B->A + C->A + D->A
}","false","","","","",""
"13","ThreeCycle","82","eval_input","2020-04-06 23:14:42","inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->A + D->A
}","true","","","","",""
"13","ThreeCycle","83","eval_input","2020-04-06 23:14:56","inst myInst {
  Node = A + B + C 
  edges = A->B + B->C + C->A 
}","true","","","","",""
"13","ThreeCycle","84","eval_input","2020-04-06 23:15:08","inst myInst {
  Node = A + B + C 
  edges = A->B + B->C + C->A + C->B
}","true","","","","",""
"13","ThreeCycle","85","eval_input","2020-04-06 23:15:17","inst myInst {
  Node = A + B + C 
  edges = A->B + B->C + C->A + C->B + C->C
}","true","","","","",""
"13","ThreeCycle","86","eval_input","2020-04-06 23:15:38","inst myInst {
  Node = A + B + C 
  edges = A->B + B->C + C->A + C->B + C->C
}","true","","","","",""
"13","ThreeCycle","87","eval_input","2020-04-06 23:15:45","inst myInst {
  Node = A + B + C 
  edges = A->B + B->C + C->A + C->B + C->C + A->A
}","true","","","","",""
"13","ThreeCycle","88","eval_input","2020-04-06 23:15:58","inst myInst {
  Node = A + B + C 
  edges = A->B + B->C + C->A + C->B + C->C + A->A + A->C
}","true","","","","",""
"13","ThreeCycle","89","eval_input","2020-04-06 23:16:12","inst myInst {
  Node = A + B + C 
  edges = A->B + B->C + B->A + C->A + C->B + C->C + A->A + A->C
}","true","","","","",""
"13","ThreeCycle","90","eval_input","2020-04-06 23:16:16","inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + B->A + C->A + C->B + C->C + A->A + A->C
}","true","","","","",""
"13","ThreeCycle","91","eval_input","2020-04-06 23:16:23","inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->D + B->A + C->A + C->B + C->C + A->A + A->C
}","true","","","","",""
"13","ThreeCycle","92","eval_input","2020-04-06 23:16:29","inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + D->A + B->A + C->A + C->B + C->C + A->A + A->C
}","true","","","","",""
"13","ThreeCycle","93","eval_input","2020-04-06 23:16:34","inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + D->B + B->A + C->A + C->B + C->C + A->A + A->C
}","true","","","","",""
"13","ThreeCycle","94","eval_input","2020-04-06 23:20:49","inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->D + D->A
}","false","","","","",""
"13","ThreeCycle","95","eval_input","2020-04-06 23:21:06","inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->D + D->A  + A->A
}","false","","","","",""
"13","ThreeCycle","96","quiz_answer","2020-04-06 23:21:45","inst myInst {
      Node = A 
      edges = A->A
    }","false","0","false","true","",""
"13","ThreeCycle","97","quiz_answer","2020-04-06 23:21:50","inst myInst {
      Node = A
      edges = none
    }","true","1","false","false","",""
"13","ThreeCycle","98","eval_input","2020-04-06 23:21:55","inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->D + D->A  + A->A
}","false","","","","",""
"13","ThreeCycle","99","quiz_answer","2020-04-06 23:22:25","inst myInst {
      Node = A 
      edges = A->A
    }","false","0","false","true","",""
"13","ThreeCycle","100","quiz_answer","2020-04-06 23:22:28","inst myInst {
      Node = A
      edges = none
    }","true","1","false","false","",""
"13","ThreeCycle","101","quiz_answer","2020-04-06 23:22:53","inst myInst {
      Node = A 
      edges = A->A
    }","false","0","false","true","",""
"13","ThreeCycle","102","quiz_answer","2020-04-06 23:22:57","inst myInst {
      Node = A
      edges = none
    }","false","1","false","true","",""
"13","ThreeCycle","103","quiz_answer","2020-04-06 23:23:00","inst myInst {
      Node = A + B
      edges = A->B + B->A
    }","true","2","false","false","",""
"13","ThreeCycle","104","final_answer","2020-04-06 23:23:03","","","","","","I'm genuinely unsure, this one is very tough!",""
"14","ThreeCycle","0","eval_input","2020-04-07 10:41:46","inst myInst {
  Node = A
       + B
       + C
  edges = none
}","false","","","","",""
"14","ThreeCycle","1","eval_input","2020-04-07 10:42:45","inst myInst {
  Node = A
       + B
       + C
  edges = A -> B
}","false","","","","",""
"14","ThreeCycle","2","eval_input","2020-04-07 10:43:19","inst myInst {
  Node = A
       + B
       + C
  edges = A -> B
}","false","","","","",""
"14","ThreeCycle","3","eval_input","2020-04-07 10:43:19","inst myInst {
  Node = A
       + B
       + C
  edges = A -> B
}","false","","","","",""
"14","ThreeCycle","4","eval_input","2020-04-07 10:43:24","inst myInst {
  Node = A
       + B
       + C
  edges = A -> B
}","false","","","","",""
"14","ThreeCycle","5","eval_input","2020-04-07 10:43:30","inst myInst {
  Node = A
       + B
       + C
  edges = A -> B + B -> A
}","false","","","","",""
"14","ThreeCycle","6","eval_input","2020-04-07 10:43:42","inst myInst {
  Node = A
       + B
       + C
  edges = A -> B + B -> C
}","false","","","","",""
"14","ThreeCycle","7","eval_input","2020-04-07 10:43:48","inst myInst {
  Node = A
       + B
       + C
  edges = A -> B + B -> C + C -> A
}","true","","","","",""
"14","ThreeCycle","8","eval_input","2020-04-07 10:44:11","inst myInst {
  Node = A
       + B
       + C
  edges = A -> B + B -> C + A -> C
}","false","","","","",""
"14","ThreeCycle","9","eval_input","2020-04-07 10:45:02","inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A -> B 
        + B -> C 
        + C -> A
}","true","","","","",""
"14","ThreeCycle","10","eval_input","2020-04-07 10:46:04","inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A -> B 
        + B -> C 
        + C -> D
        + D -> A
}","false","","","","",""
"14","ThreeCycle","11","eval_input","2020-04-07 10:46:42","inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A -> B 
        + B -> C 
        + C -> D
        + D -> A
}","false","","","","",""
"14","ThreeCycle","12","eval_input","2020-04-07 10:46:48","inst myInst {
  Node = A
       + B
       + C
       + D
       + E
  edges = A -> B 
        + B -> C 
        + C -> D
        + D -> A
}","false","","","","",""
"14","ThreeCycle","13","eval_input","2020-04-07 10:46:59","inst myInst {
  Node = A
       + B
       + C
       + D
       + E
  edges = A -> B 
        + B -> C 
        + C -> D
        + D -> E 
        + E -> A
}","false","","","","",""
"14","ThreeCycle","14","eval_input","2020-04-07 10:47:19","inst myInst {
  Node = A
       + B
       + C
       + D
       + E
  edges = A -> B 
        + B -> C 
        + C -> A
}","true","","","","",""
"14","ThreeCycle","15","eval_input","2020-04-07 10:47:32","inst myInst {
  Node = A
       + B
       + C
       + D
       + E
  edges = A -> B 
        + B -> A
}","false","","","","",""
"14","ThreeCycle","16","eval_input","2020-04-07 10:47:41","inst myInst {
  Node = A
       + B
       
  edges = A -> B 
        + B -> A
}","false","","","","",""
"14","ThreeCycle","17","eval_input","2020-04-07 10:50:00","inst myInst {
  Node = A
       
  edges = A -> A
}","false","","","","",""
"14","ThreeCycle","18","eval_input","2020-04-07 10:50:18","inst myInst {
  Node = A + B + C
       
  edges = A -> B
}","false","","","","",""
"14","ThreeCycle","19","eval_input","2020-04-07 10:50:19","inst myInst {
  Node = A + B + C
       
  edges = A -> B
}","false","","","","",""
"14","ThreeCycle","20","eval_input","2020-04-07 10:50:20","inst myInst {
  Node = A + B + C
       
  edges = A -> B
}","false","","","","",""
"14","ThreeCycle","21","eval_input","2020-04-07 10:51:04","inst myInst {
  Node = A + B + C
       
  edges = A -> B
          + B -> C 
          + C -> A
}","true","","","","",""
"14","ThreeCycle","22","eval_input","2020-04-07 10:51:26","inst myInst {
  Node = none
       
  edges = none
}","false","","","","",""
"14","ThreeCycle","23","quiz_answer","2020-04-07 10:51:41","inst myInst {
      Node = A 
      edges = A->A
    }","false","0","false","true","",""
"14","ThreeCycle","24","quiz_answer","2020-04-07 10:51:51","inst myInst {
      Node = A
      edges = none
    }","false","1","false","true","",""
"14","ThreeCycle","25","quiz_answer","2020-04-07 10:51:55","inst myInst {
      Node = A + B
      edges = A->B + B->A
    }","false","2","false","true","",""
"14","ThreeCycle","26","quiz_answer","2020-04-07 10:52:03","inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }","false","3","false","true","",""
"14","ThreeCycle","27","quiz_answer","2020-04-07 10:52:22","inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }","true","4","true","true","",""
"14","ThreeCycle","28","quiz_answer","2020-04-07 10:52:31","inst myInst {
      Node = A + B + C
      edges = A->B + C->B
    }","false","5","false","true","",""
"14","ThreeCycle","29","quiz_answer","2020-04-07 10:52:38","inst myInst {
      Node = A + B + C + D
      edges = A->B + B->C + C->D + D->A
    }","false","6","false","true","",""
"14","ThreeCycle","30","quiz_answer","2020-04-07 10:52:43","inst myInst {
      Node = A + B + C + D + E
      edges = A->B + B->C + C->D + D->E + E->A
    }","false","7","false","true","",""
"14","ThreeCycle","31","final_answer","2020-04-07 10:52:45","","","","","","The graph must contain a cycle with 3 nodes",""
"14","IsBipartite","32","eval_input","2020-04-07 10:52:57","inst myInst {
  Node = none
       
  edges = none
}","true","","","","",""
"15","IsDag","0","eval_input","2020-04-07 10:53:18","inst myInst {
  Node = A
       + B
       + C
  edges = none
}","true","","","","",""
"15","IsDag","1","eval_input","2020-04-07 10:53:32","inst myInst {
  Node = A
       + B
       + C
  edges = A->B
}","true","","","","",""
"14","IsBipartite","33","eval_input","2020-04-07 10:53:38","inst myInst {
  Node = A
       
  edges = none
}","true","","","","",""
"15","IsDag","2","eval_input","2020-04-07 10:53:45","inst myInst {
  Node = A
       + B
       + C
  edges = none
}
inst myInst {
  Node = A
       + B
       + C
  edges = A->B
}","true","","","","",""
"14","IsBipartite","34","eval_input","2020-04-07 10:53:49","inst myInst {
  Node = A
       
  edges = A -> A
}","false","","","","",""
"14","IsBipartite","35","eval_input","2020-04-07 10:54:03","inst myInst {
  Node = A + B
       
  edges = A -> B
}","true","","","","",""
"14","IsBipartite","36","eval_input","2020-04-07 10:54:17","inst myInst {
  Node = A + B
       
  edges = A -> B
}","true","","","","",""
"14","IsBipartite","37","eval_input","2020-04-07 10:54:22","inst myInst {
  Node = A + B
       
  edges = A -> B + B -> A
}","true","","","","",""
"15","IsDag","3","eval_input","2020-04-07 10:54:35","inst myInst {
  Node = A
       + B
       + C
  edges = A->B + B->A
}","false","","","","",""
"14","IsBipartite","38","eval_input","2020-04-07 10:54:42","inst myInst {
  Node = A + B + C
       
  edges = A -> B + B -> A
}","true","","","","",""
"14","IsBipartite","39","eval_input","2020-04-07 10:54:47","inst myInst {
  Node = A + B + C
       
  edges = A -> B + B -> A + A -> C
}","true","","","","",""
"14","IsBipartite","40","eval_input","2020-04-07 10:55:18","inst myInst {
  Node = A + B + C
       
  edges = A -> B + B -> A + A -> C + B -> B
}","false","","","","",""
"15","IsDag","4","eval_input","2020-04-07 10:55:39","inst myInst {
  Node = A
       + B
       + C
  edges = A->B + B->C
}","true","","","","",""
"14","IsBipartite","41","quiz_answer","2020-04-07 10:55:49","inst myInst {
      Node = A 
      edges = A->A
    }","false","0","false","true","",""
"14","IsBipartite","42","quiz_answer","2020-04-07 10:55:53","inst myInst {
      Node = A
      edges = none
    }","true","1","true","true","",""
"14","IsBipartite","43","quiz_answer","2020-04-07 10:55:57","inst myInst {
      Node = A + B
      edges = A->B + B->A
    }","true","2","true","true","",""
"14","IsBipartite","44","quiz_answer","2020-04-07 10:56:00","inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }","true","3","true","true","",""
"14","IsBipartite","45","quiz_answer","2020-04-07 10:56:03","inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }","true","4","false","false","",""
"14","IsBipartite","46","eval_input","2020-04-07 10:56:44","inst myInst {
  Node = A + B + C
       
  edges = A -> B + B -> C + C -> A
}","false","","","","",""
